clip_id,variant_id,duration_ms,snr_db,audio_path,ground_truth,dataset,group_id,sr,rms,container_duration_ms,noise_amplitude,normalization
voxconverse_tlprc_038_1000ms,voxconverse_tlprc_038_1000ms_dur100ms_snr-10dB,100,-10,data/processed/experimental_variants/audio/train/voxconverse_tlprc_038_1000ms_dur100ms_snr-10dB.wav,SPEECH,voxconverse,tlprc,16000,0.0317614460055815,2000,0.0001,peak
esc50_5-160614-F-48_024_1000ms,esc50_5-160614-F-48_024_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/esc50_5-160614-F-48_024_1000ms_dur100ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0012543301117543,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur60ms_snr-5dB.wav,SPEECH,voxconverse,goyli,16000,0.020224247347802,2000,0.0001,peak
voxconverse_iqbww_050_1000ms,voxconverse_iqbww_050_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/voxconverse_iqbww_050_1000ms_dur1000ms_snr+20dB.wav,SPEECH,voxconverse,iqbww,16000,0.1120769235739464,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur60ms_snr+20dB.wav,SPEECH,voxconverse,ypwjd,16000,0.0139860478151431,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur60ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.1139638730692264,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur100ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.00182869325795,2000,0.0001,peak
voxconverse_tlprc_038_1000ms,voxconverse_tlprc_038_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/voxconverse_tlprc_038_1000ms_dur500ms_snr+0dB.wav,SPEECH,voxconverse,tlprc,16000,0.0723971503138108,2000,0.0001,peak
esc50_4-209698-A-37_023_1000ms,esc50_4-209698-A-37_023_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_4-209698-A-37_023_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0385475206529612,2000,0.0001,peak
esc50_4-168868-A-17_042_1000ms,esc50_4-168868-A-17_042_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/esc50_4-168868-A-17_042_1000ms_dur100ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0280464758648409,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur100ms_snr+10dB.wav,SPEECH,voxconverse,goyli,16000,0.0132679275901806,2000,0.0001,peak
esc50_4-172500-C-27_019_1000ms,esc50_4-172500-C-27_019_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/esc50_4-172500-C-27_019_1000ms_dur20ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0233771755010721,2000,0.0001,peak
esc50_5-160614-F-48_024_1000ms,esc50_5-160614-F-48_024_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_5-160614-F-48_024_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0109901371757793,2000,0.0001,peak
esc50_3-146972-A-5_078_1000ms,esc50_3-146972-A-5_078_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/esc50_3-146972-A-5_078_1000ms_dur60ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.024444826691648,2000,0.0001,peak
esc50_4-172500-C-27_019_1000ms,esc50_4-172500-C-27_019_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/esc50_4-172500-C-27_019_1000ms_dur200ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0315047136102283,2000,0.0001,peak
esc50_3-142593-A-38_059_1000ms,esc50_3-142593-A-38_059_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_3-142593-A-38_059_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0063445815029295,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur80ms_snr+20dB,80,20,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur80ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0341296380491083,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur500ms_snr-5dB.wav,SPEECH,voxconverse,goyli,16000,0.0600013089487466,2000,0.0001,peak
voxconverse_kckqn_077_1000ms,voxconverse_kckqn_077_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/voxconverse_kckqn_077_1000ms_dur20ms_snr+20dB.wav,SPEECH,voxconverse,kckqn,16000,0.0014416493770229,2000,0.0001,peak
voxconverse_vmaiq_006_1000ms,voxconverse_vmaiq_006_1000ms_dur1000ms_snr+0dB,1000,0,data/processed/experimental_variants/audio/train/voxconverse_vmaiq_006_1000ms_dur1000ms_snr+0dB.wav,SPEECH,voxconverse,vmaiq,16000,0.0752925629481918,2000,0.0001,peak
esc50_5-157204-B-16_027_1000ms,esc50_5-157204-B-16_027_1000ms_dur40ms_snr+10dB,40,10,data/processed/experimental_variants/audio/train/esc50_5-157204-B-16_027_1000ms_dur40ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0426257823505026,2000,0.0001,peak
voxconverse_kckqn_077_1000ms,voxconverse_kckqn_077_1000ms_dur500ms_snr-10dB,500,-10,data/processed/experimental_variants/audio/train/voxconverse_kckqn_077_1000ms_dur500ms_snr-10dB.wav,SPEECH,voxconverse,kckqn,16000,0.2540096514372188,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur500ms_snr+10dB,500,10,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur500ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.052423717943512,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur200ms_snr+0dB.wav,SPEECH,voxconverse,goyli,16000,0.0281941653786987,2000,0.0001,peak
esc50_2-158746-B-2_053_1000ms,esc50_2-158746-B-2_053_1000ms_dur200ms_snr+20dB,200,20,data/processed/experimental_variants/audio/train/esc50_2-158746-B-2_053_1000ms_dur200ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0098700168109116,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.119865522634477,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,goyli,16000,0.0442802074030272,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur500ms_snr+5dB,500,5,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur500ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0669122395671079,2000,0.0001,peak
voxconverse_jyflp_042_1000ms,voxconverse_jyflp_042_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_jyflp_042_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,jyflp,16000,0.0799169449886998,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur100ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0278104746244501,2000,0.0001,peak
voxconverse_hkzpa_036_1000ms,voxconverse_hkzpa_036_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/voxconverse_hkzpa_036_1000ms_dur80ms_snr+5dB.wav,SPEECH,voxconverse,hkzpa,16000,0.0241547602632339,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur60ms_snr+20dB.wav,SPEECH,voxconverse,eziem,16000,0.0059629990858333,2000,0.0001,peak
voxconverse_ysgbf_041_1000ms,voxconverse_ysgbf_041_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/voxconverse_ysgbf_041_1000ms_dur200ms_snr+10dB.wav,SPEECH,voxconverse,ysgbf,16000,0.0454625655253299,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur40ms_snr-5dB.wav,SPEECH,voxconverse,uatlu,16000,0.0110625674404625,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur20ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0098380802842373,2000,0.0001,peak
esc50_1-65483-A-13_031_1000ms,esc50_1-65483-A-13_031_1000ms_dur100ms_snr+5dB,100,5,data/processed/experimental_variants/audio/train/esc50_1-65483-A-13_031_1000ms_dur100ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0248950522541926,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur1000ms_snr+0dB,1000,0,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur1000ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.102648110593628,2000,0.0001,peak
voxconverse_hqyok_065_1000ms,voxconverse_hqyok_065_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/voxconverse_hqyok_065_1000ms_dur1000ms_snr+20dB.wav,SPEECH,voxconverse,hqyok,16000,0.0928162914521042,2000,0.0001,peak
